layer,type,corrupted,restored,component,metric,value,config,lr,n_embd,n_layer
1,KEY,query_item_orig,query_item,conv_output,max_perc,0.09375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item,conv_output,max_perc,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,divider,conv_output,max_perc,0.015625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item_orig__+1,conv_output,max_perc,0.078125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item_orig__+2,conv_output,max_perc,0.8125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,nothing,conv_output,max_perc,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,kl_div,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,1.5155087731871943e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,0.1209869384765625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,kl_div,-4.1288631567507924e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,2.149304847260223e-07,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,prob_diff,6.394884621840902e-14,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,0.53271484375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,logit_diff,-0.001220703125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,kl_div,4.960478046378558e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,restored_prob,1.7315396988137927e-07,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,prob_diff,-4.528516888194743e-10,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,restored_logit,0.4191741943359375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,logit_diff,-0.00060272216796875,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,kl_div,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,restored_prob,4.121132735046674e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,restored_logit,0.68597412109375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,kl_div,3.637447217562373e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,restored_prob,3.0350710384114244e-07,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,restored_logit,1.65484619140625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,logit_diff,0.0013427734375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,kl_div,1.1420676047608808e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_prob,4.639290874690539e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,prob_diff,1.2420620087993939e-15,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,restored_logit,0.7387270927429199,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,logit_diff,-0.0009403228759765625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,kl_div,-1.2364024655172386e-09,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_prob,9.467881264036849e-08,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,restored_logit,-0.030731201171875,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,logit_diff,0.000213623046875,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,max_perc,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,max_perc,0.015625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,max_perc,0.15625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,max_perc,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,max_perc,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,max_perc,0.03125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,max_perc,0.796875,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,nothing,conv_output,max_perc,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,max_perc_layer,0.375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,query_item_orig,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,query_item_orig,conv_output,max_perc_layer,0.625,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,max_perc_layer,0.125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item_orig,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,target_item_orig,conv_output,max_perc_layer,0.875,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,query_item,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,query_item,conv_output,max_perc_layer,0.09375,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,query_item,conv_output,max_perc_layer,0.90625,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,target_item,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,target_item,conv_output,max_perc_layer,1.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,divider,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,divider,conv_output,max_perc_layer,0.015625,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,divider,conv_output,max_perc_layer,0.984375,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,max_perc_layer,0.984375,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item_orig__+1,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,target_item_orig__+1,conv_output,max_perc_layer,0.015625,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,max_perc_layer,0.046875,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,query_item_orig,target_item_orig__+2,conv_output,max_perc_layer,0.03125,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,query_item_orig,target_item_orig__+2,conv_output,max_perc_layer,0.921875,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,query_item_orig,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item_orig,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,query_item_orig,conv_output,max_perc_layer,1.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,target_item_orig,conv_output,max_perc_layer,0.125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,target_item_orig,conv_output,max_perc_layer,0.875,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,query_item,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,query_item,conv_output,max_perc_layer,0.15625,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,query_item,conv_output,max_perc_layer,0.84375,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,target_item,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,target_item,conv_output,max_perc_layer,1.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,divider,conv_output,max_perc_layer,0.015625,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,divider,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,divider,conv_output,max_perc_layer,0.984375,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,target_item_orig__+1,conv_output,max_perc_layer,1.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,target_item_orig__+1,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,target_item_orig,target_item_orig__+2,conv_output,max_perc_layer,0.3125,ar_32_nope/mamba___128___3e-03,0.003,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_output,max_perc_layer,0.0,ar_32_nope/mamba___128___3e-03,0.003,128,2
nothing,KEY,target_item_orig,target_item_orig__+2,conv_output,max_perc_layer,0.6875,ar_32_nope/mamba___128___3e-03,0.003,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,kl_div,2.930880873464048e-05,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,restored_prob,0.012690503213932586,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,query_item_orig,conv_input,restored_prob,0.013399515745988426,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,query_item_orig,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,prob_diff,-0.000551351385197193,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,restored_logit,6.02215576171875,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,query_item_orig,conv_input,restored_logit,5.790910720825195,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,query_item_orig,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,logit_diff,0.3512840270996094,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,kl_div,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,restored_prob,0.005945241346978419,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item_orig,conv_input,restored_prob,0.02263520469912412,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item_orig,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,prob_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,restored_logit,5.239959716796875,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item_orig,conv_input,restored_logit,5.535493656992912,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item_orig,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,logit_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item,conv_input,kl_div,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item,conv_input,restored_prob,0.010329558231411198,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,query_item,conv_input,restored_prob,0.020638503623217355,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,query_item,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item,conv_input,prob_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item,conv_input,restored_logit,5.694908142089844,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,query_item,conv_input,restored_logit,5.859103202819824,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,query_item,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item,conv_input,logit_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item,conv_input,kl_div,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item,conv_input,restored_prob,0.017957835783995266,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item,conv_input,restored_prob,0.01756002178763417,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item,conv_input,prob_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item,conv_input,restored_logit,6.00640869140625,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item,conv_input,restored_logit,5.7847900390625,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item,conv_input,logit_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,divider,conv_input,kl_div,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,divider,conv_input,restored_prob,0.018436041710628404,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,divider,conv_input,restored_prob,0.03018816743667201,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,divider,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,divider,conv_input,prob_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,divider,conv_input,restored_logit,5.767574310302734,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,divider,conv_input,restored_logit,6.490350723266602,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,divider,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,divider,conv_input,logit_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,kl_div,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_prob,0.032515677617545924,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_prob,0.021284828655679874,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,prob_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_logit,5.891559600830078,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_logit,5.753839492797852,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,logit_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,kl_div,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_prob,0.029066545054446703,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_prob,0.029777776584140377,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_prob,0.06901039969538081,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,prob_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_logit,5.895660400390625,ar_32_nope/mamba___128___3e-04,0.0003,128,2
corrupted,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_logit,5.9948577880859375,ar_32_nope/mamba___128___3e-04,0.0003,128,2
original,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_logit,8.970504760742188,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,logit_diff,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,max_perc,0.578125,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,max_perc,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,query_item,conv_input,max_perc,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,target_item,conv_input,max_perc,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
0,KEY,query_item_orig,divider,conv_input,max_perc,0.0,ar_32_nope/mamba___128___3e-04,0.0003,128,2
